user_id,transaction_date,region,product_category,sale_amount,city,age,subscription,email,username,price,store_id,raw_timestamp,status
1129,2024-08-17,North,Electronics,4248.41,Mumbai,41,Premium,user2978@example.com,user2978,4248.41,12,2024-08-17 02:57:26,
1256,2024-11-20,South,Sports,1464.74,Jaipur,23,Standard,user2979@example.com,user2979,1464.74,4,2024-11-20 04:38:57,Completed
1237,2024-10-12,South,Grocery,718.43,Kolkata,53,Premium,user2980@example.com,user2980,718.43,11,2024-10-12 01:16:38,
1084,2024-06-08,South,Electronics,3539.92,Hyderabad,25,Basic,user2981@example.com,user2981,3539.92,9,2024-06-08 05:52:30,Completed
1087,2024-08-10,North,Furniture,1447.95,Jaipur,42,Premium,user2982@example.com,user2982,1447.95,14,2024-08-10 22:07:12,
1078,2024-02-15,West,Clothing,1756.15,Pune,60,Basic,user2983@example.com,user2983,1756.15,12,2024-02-15 06:34:16,Completed
1246,2024-06-22,West,Sports,4528.45,Pune,29,Standard,user2984@example.com,,4528.45,3,2024-06-22 00:23:25,Completed
1200,2024-04-06,East,Sports,1098.86,Mumbai,33,Premium,user2985@example.com,user2985,1098.86,8,2024-04-06 06:19:02,Completed
1079,2024-07-28,South,Grocery,1492.53,Jaipur,50,Standard,user2986@example.com,user2986,1492.53,10,2024-07-28 04:28:28,Pending
1275,2024-08-16,North,Sports,3445.68,Jaipur,35,Standard,user2987@example.com,user2987,3445.68,7,2024-08-16 20:45:29,Pending
1250,2024-06-26,East,Grocery,2073.9,Kolkata,56,Premium,user2988@example.com,user2988,2073.9,13,2024-06-26 20:56:31,
1216,2024-08-12,East,Electronics,997.38,Hyderabad,31,Premium,user2989@example.com,user2989,997.38,11,2024-08-12 20:32:13,Completed
1154,2024-01-22,East,Furniture,1038.54,Kolkata,60,Standard,,user2990,1038.54,13,2024-01-22 06:35:43,Pending
1143,2024-10-03,South,Furniture,2711.84,Kolkata,56,Premium,user2991@example.com,user2991,2711.84,20,2024-10-03 00:10:15,
1187,2024-04-09,North,Furniture,2838.67,Mumbai,41,Basic,user2992@example.com,user2992,2838.67,11,2024-04-09 02:07:22,
1043,2024-01-12,South,Electronics,2525.53,Delhi,42,Basic,user2993@example.com,user2993,2525.53,5,2024-01-12 21:24:49,Pending
1089,2024-03-14,East,Furniture,4668.85,Mumbai,58,Standard,user2994@example.com,user2994,4668.85,14,2024-03-14 09:55:31,
1050,2024-05-05,East,Electronics,348.71,Mumbai,38,Basic,user2995@example.com,user2995,348.71,16,2024-05-05 10:02:26,
1009,2024-07-21,West,Electronics,2843.44,Hyderabad,40,Premium,user2996@example.com,user2996,2843.44,13,2024-07-21 04:45:39,Pending
1191,2024-01-26,West,Grocery,2807.91,Delhi,25,Basic,user2997@example.com,user2997,2807.91,16,2024-01-26 17:13:26,Completed
1027,2024-09-26,North,Furniture,2913.89,Mumbai,56,Premium,user2998@example.com,,2913.89,13,2024-09-26 21:29:05,Completed
1203,2024-01-21,East,Clothing,2487.57,Jaipur,59,Basic,user2999@example.com,user2999,2487.57,17,2024-01-21 15:00:40,
1087,2024-02-02,East,Sports,630.16,Delhi,27,Standard,user3000@example.com,user3000,630.16,5,2024-02-02 07:10:29,
1232,2024-12-09,North,Clothing,234.0,Hyderabad,33,Standard,user3001@example.com,user3001,234.0,10,2024-12-09 21:11:49,Pending
1188,2024-05-29,South,Clothing,1836.99,Pune,21,Premium,user3002@example.com,user3002,1836.99,19,2024-05-29 07:41:05,Completed
1138,2024-08-07,East,Grocery,4219.24,Hyderabad,59,Basic,user3003@example.com,user3003,4219.24,11,2024-08-07 06:25:26,
1124,2024-10-03,West,Grocery,3751.0,Pune,55,Premium,user3004@example.com,user3004,3751.0,5,2024-10-03 15:23:02,Completed
1039,2024-04-26,West,Clothing,1005.08,Kolkata,41,Standard,user3005@example.com,user3005,1005.08,1,2024-04-26 11:37:45,Completed
1024,2024-02-12,West,Sports,3402.03,Delhi,38,Premium,user3006@example.com,,3402.03,6,2024-02-12 09:25:01,Completed
1196,2024-01-28,West,Grocery,3729.04,Bengaluru,43,Premium,user3007@example.com,user3007,3729.04,10,2024-01-28 21:36:13,Completed
1281,2024-03-20,West,Grocery,474.29,Pune,55,Basic,user3008@example.com,user3008,474.29,9,2024-03-20 06:06:00,Completed
1171,2024-02-26,North,Electronics,2792.69,Hyderabad,18,Premium,user3009@example.com,user3009,2792.69,11,2024-02-26 19:42:40,Pending
1225,2024-04-29,South,Furniture,1855.77,Bengaluru,45,Premium,user3010@example.com,user3010,1855.77,8,2024-04-29 20:22:10,
1014,2024-03-17,South,Grocery,4971.53,Bengaluru,38,Standard,user3011@example.com,user3011,,19,2024-03-17 22:11:51,Completed
1098,2024-07-06,North,Electronics,3338.25,Jaipur,48,Premium,user3012@example.com,user3012,3338.25,5,2024-07-06 14:28:28,
1253,2024-12-15,South,Clothing,857.91,Jaipur,51,Basic,user3013@example.com,user3013,857.91,17,2024-12-15 19:59:39,
1059,2024-07-24,East,Electronics,2412.89,Kolkata,25,Premium,user3014@example.com,user3014,2412.89,9,2024-07-24 23:35:55,Completed
1080,2024-05-29,North,Clothing,4439.84,Bengaluru,31,Premium,user3015@example.com,user3015,4439.84,15,2024-05-29 22:51:32,Completed
1240,2024-05-15,West,Grocery,2041.32,Jaipur,59,Premium,user3016@example.com,user3016,2041.32,1,2024-05-15 02:36:57,Completed
1130,2024-01-04,West,Grocery,2046.42,Bengaluru,19,Basic,user3017@example.com,user3017,2046.42,2,2024-01-04 03:41:50,Completed
1053,2024-12-10,East,Electronics,3340.1,Kolkata,59,Premium,,user3018,3340.1,8,2024-12-10 04:28:13,Pending
1240,2024-10-27,South,Clothing,110.47,Mumbai,60,Standard,user3019@example.com,user3019,,10,2024-10-27 12:22:53,Completed
1204,2024-01-30,South,Sports,4108.53,Jaipur,22,Premium,user3020@example.com,user3020,4108.53,9,2024-01-30 22:57:55,
1088,2024-06-04,West,Electronics,1304.72,Jaipur,36,Standard,user3021@example.com,user3021,1304.72,9,2024-06-04 21:45:53,
1074,2024-03-05,South,Clothing,675.17,Mumbai,45,Standard,user3022@example.com,user3022,,17,2024-03-05 07:53:03,
1178,2024-02-20,East,Furniture,1431.43,Bengaluru,38,Premium,user3023@example.com,user3023,1431.43,10,2024-02-20 20:44:21,Pending
1131,2024-06-15,East,Electronics,4735.48,Jaipur,55,Basic,,,4735.48,11,2024-06-15 06:48:59,
1147,2024-02-22,East,Grocery,4902.98,Mumbai,32,Standard,user3025@example.com,user3025,4902.98,8,2024-02-22 03:44:56,
1053,2024-12-16,West,Grocery,2700.87,Hyderabad,38,Basic,user3026@example.com,user3026,2700.87,18,2024-12-16 00:31:34,
1116,2024-01-08,North,Clothing,3211.69,Kolkata,49,Premium,user3027@example.com,user3027,3211.69,12,2024-01-08 08:06:44,
1240,2024-05-07,South,Electronics,514.21,Kolkata,41,Premium,user3028@example.com,user3028,514.21,8,2024-05-07 13:48:38,Completed
1247,2024-06-12,East,Grocery,141.78,Mumbai,51,Basic,user3029@example.com,user3029,141.78,15,2024-06-12 01:16:00,Pending
1009,2024-11-13,West,Clothing,3635.09,Jaipur,20,Standard,user3030@example.com,user3030,3635.09,5,2024-11-13 11:10:36,
1034,2024-09-28,East,Grocery,2021.19,Delhi,56,Standard,user3031@example.com,user3031,,3,2024-09-28 08:28:46,Pending
1048,2024-02-16,North,Electronics,4071.86,Hyderabad,42,Premium,user3032@example.com,user3032,4071.86,20,2024-02-16 19:22:55,Completed
1261,2024-09-29,West,Grocery,2536.4,Kolkata,25,Premium,user3033@example.com,user3033,2536.4,15,2024-09-29 23:47:41,
1170,2024-11-04,East,Furniture,1087.85,Delhi,39,Basic,user3034@example.com,user3034,1087.85,1,2024-11-04 04:56:35,
1109,2024-09-22,South,Electronics,2151.86,Hyderabad,25,Basic,user3035@example.com,user3035,2151.86,6,2024-09-22 11:48:57,Pending
1253,2024-04-06,South,Furniture,3512.71,Delhi,24,Standard,user3036@example.com,user3036,3512.71,1,2024-04-06 04:12:20,
1129,2024-04-04,East,Grocery,1341.47,Pune,47,Premium,user3037@example.com,user3037,1341.47,5,2024-04-04 01:28:38,Pending
1025,2024-12-05,North,Furniture,4764.0,Kolkata,18,Standard,user3038@example.com,user3038,4764.0,18,2024-12-05 10:36:08,Pending
1253,2024-11-07,South,Clothing,3373.46,Delhi,47,Standard,user3039@example.com,user3039,3373.46,17,2024-11-07 22:38:14,
1050,2024-08-04,West,Furniture,2935.83,Jaipur,24,Premium,user3040@example.com,user3040,2935.83,8,2024-08-04 21:50:57,
1106,2024-01-26,North,Furniture,1896.13,Mumbai,29,Basic,user3041@example.com,user3041,1896.13,17,2024-01-26 03:01:30,Pending
1053,2024-03-28,East,Furniture,1179.33,Mumbai,53,Basic,user3042@example.com,user3042,1179.33,11,2024-03-28 06:08:52,
1242,2024-01-31,East,Sports,4163.28,Bengaluru,18,Standard,user3043@example.com,user3043,4163.28,15,2024-01-31 23:36:19,
1105,2024-09-02,East,Electronics,2150.04,Pune,29,Premium,user3044@example.com,user3044,2150.04,1,2024-09-02 19:10:07,
1107,2024-08-16,East,Electronics,4630.77,Jaipur,35,Standard,user3045@example.com,user3045,4630.77,8,2024-08-16 02:23:06,
1001,2024-04-11,South,Furniture,2741.46,Kolkata,31,Basic,user3046@example.com,user3046,2741.46,9,2024-04-11 14:40:17,Pending
1086,2024-06-05,West,Grocery,4288.79,Mumbai,18,Basic,user3047@example.com,user3047,4288.79,11,2024-06-05 11:20:19,
1259,2024-09-22,North,Sports,3631.54,Kolkata,50,Premium,user3048@example.com,user3048,3631.54,19,2024-09-22 04:54:13,
1118,2024-09-21,East,Sports,1437.65,Pune,28,Basic,user3049@example.com,user3049,1437.65,8,2024-09-21 10:03:51,Pending
1035,2024-07-09,West,Clothing,4427.05,Delhi,31,Standard,user3050@example.com,user3050,4427.05,13,2024-07-09 13:49:18,Pending
1213,2024-12-14,South,Furniture,3839.48,Mumbai,54,Premium,user3051@example.com,user3051,3839.48,4,2024-12-14 15:03:41,
1170,2024-06-21,East,Grocery,1067.53,Delhi,34,Standard,user3052@example.com,user3052,1067.53,20,2024-06-21 23:14:01,Completed
1238,2024-01-05,East,Electronics,2100.13,Pune,26,Premium,user3053@example.com,user3053,2100.13,12,2024-01-05 06:31:36,
1066,2024-01-24,West,Grocery,953.43,Hyderabad,37,Premium,user3054@example.com,user3054,953.43,16,2024-01-24 15:09:51,Completed
1075,2024-07-03,South,Clothing,4180.67,Pune,19,Basic,user3055@example.com,user3055,4180.67,15,2024-07-03 10:03:49,
1061,2024-03-07,East,Electronics,3125.92,Kolkata,60,Standard,user3056@example.com,,3125.92,11,2024-03-07 00:52:28,Completed
1275,2024-02-20,South,Sports,4305.51,Hyderabad,34,Basic,user3057@example.com,user3057,4305.51,15,2024-02-20 18:38:48,
1275,2024-02-10,North,Furniture,216.4,Mumbai,58,Basic,user3058@example.com,user3058,216.4,12,2024-02-10 23:28:16,
1166,2024-08-02,West,Sports,3945.97,Hyderabad,43,Standard,user3059@example.com,user3059,,20,2024-08-02 15:51:17,
1124,2024-01-19,North,Electronics,1550.95,Hyderabad,58,Standard,user3060@example.com,user3060,,1,2024-01-19 00:04:14,
1036,2024-05-10,North,Sports,1324.05,Mumbai,20,Basic,user3061@example.com,user3061,1324.05,14,2024-05-10 08:27:22,Pending
1183,2024-05-08,East,Clothing,3672.39,Bengaluru,40,Premium,,user3062,3672.39,18,2024-05-08 19:29:24,
1072,2024-05-24,North,Grocery,2139.16,Delhi,51,Premium,user3063@example.com,user3063,2139.16,3,2024-05-24 12:27:08,Completed
1259,2024-02-27,West,Grocery,1796.87,Jaipur,21,Standard,user3064@example.com,user3064,1796.87,11,2024-02-27 05:42:57,
1011,2024-06-06,West,Grocery,4346.69,Mumbai,49,Basic,user3065@example.com,user3065,4346.69,9,2024-06-06 07:06:21,Pending
1247,2024-12-04,West,Electronics,3469.37,Kolkata,28,Standard,user3066@example.com,user3066,3469.37,13,2024-12-04 12:56:12,Pending
1029,2024-03-24,West,Grocery,2573.98,Jaipur,42,Standard,user3067@example.com,user3067,2573.98,17,2024-03-24 11:19:24,
1092,2024-05-08,East,Furniture,2567.02,Kolkata,23,Premium,user3068@example.com,user3068,2567.02,9,2024-05-08 21:19:05,
1142,2024-09-09,East,Sports,2314.91,Pune,23,Standard,user3069@example.com,user3069,2314.91,10,2024-09-09 22:38:52,
1294,2024-06-05,North,Grocery,1731.8,Pune,34,Basic,user3070@example.com,user3070,1731.8,19,2024-06-05 00:56:00,Completed
1148,2024-10-13,South,Sports,140.51,Kolkata,33,Basic,user3071@example.com,user3071,140.51,16,2024-10-13 23:53:51,Pending
1130,2024-10-19,South,Sports,274.17,Kolkata,27,Basic,user3072@example.com,user3072,274.17,18,2024-10-19 15:59:13,Pending
1062,2024-08-04,South,Clothing,2235.62,Bengaluru,45,Standard,user3073@example.com,user3073,2235.62,20,2024-08-04 04:54:34,Completed
1061,2024-11-03,East,Grocery,4201.09,Pune,60,Standard,user3074@example.com,user3074,4201.09,14,2024-11-03 06:57:23,
1254,2024-01-08,South,Grocery,1626.87,Hyderabad,41,Standard,user3075@example.com,user3075,1626.87,19,2024-01-08 16:50:22,
1212,2024-09-05,North,Grocery,2413.47,Kolkata,25,Basic,user3076@example.com,user3076,2413.47,15,2024-09-05 01:42:19,Completed
1069,2024-07-05,West,Clothing,1874.21,Pune,36,Premium,user3077@example.com,user3077,1874.21,20,2024-07-05 23:01:44,
1164,2024-08-22,South,Furniture,2478.53,Jaipur,53,Basic,user3078@example.com,user3078,2478.53,16,2024-08-22 10:08:23,Pending
1209,2024-04-17,North,Furniture,65.96,Jaipur,19,Standard,user3079@example.com,user3079,65.96,1,2024-04-17 07:52:21,
1230,2024-03-23,South,Furniture,2663.46,Kolkata,27,Basic,user3080@example.com,user3080,2663.46,17,2024-03-23 15:59:46,
1254,2024-01-31,North,Furniture,3690.14,Bengaluru,43,Premium,user3081@example.com,user3081,3690.14,20,2024-01-31 22:35:37,
1015,2024-11-21,South,Clothing,1357.8,Kolkata,56,Basic,user3082@example.com,user3082,1357.8,2,2024-11-21 05:49:29,Pending
1203,2024-02-22,South,Grocery,4359.82,Pune,34,Premium,user3083@example.com,user3083,4359.82,10,2024-02-22 13:22:14,
1033,2024-10-27,South,Sports,1701.68,Hyderabad,48,Premium,user3084@example.com,user3084,1701.68,2,2024-10-27 03:24:12,Completed
1198,2024-11-06,South,Sports,356.79,Delhi,31,Premium,,user3085,356.79,17,2024-11-06 02:22:27,Completed
1100,2024-04-20,West,Furniture,1082.08,Jaipur,32,Premium,user3086@example.com,user3086,1082.08,6,2024-04-20 23:19:52,Pending
1144,2024-02-20,South,Sports,3211.61,Pune,25,Premium,user3087@example.com,user3087,3211.61,10,2024-02-20 17:00:05,Pending
1134,2024-01-21,East,Sports,2337.63,Mumbai,34,Basic,user3088@example.com,user3088,2337.63,4,2024-01-21 07:04:06,Completed
1074,2024-01-15,West,Clothing,3033.55,Bengaluru,45,Standard,user3089@example.com,user3089,3033.55,19,2024-01-15 06:52:14,Pending
1096,2024-10-12,South,Clothing,4408.65,Jaipur,28,Standard,user3090@example.com,user3090,4408.65,16,2024-10-12 21:13:46,
1245,2024-05-03,North,Electronics,3688.8,Hyderabad,29,Basic,user3091@example.com,user3091,,3,2024-05-03 09:40:35,Pending
1294,2024-04-14,North,Electronics,4746.51,Delhi,28,Basic,user3092@example.com,user3092,4746.51,9,2024-04-14 02:25:10,
1156,2024-12-11,South,Furniture,2003.15,Bengaluru,49,Standard,user3093@example.com,user3093,2003.15,17,2024-12-11 22:32:15,
1137,2024-10-31,South,Grocery,870.42,Jaipur,49,Standard,user3094@example.com,user3094,870.42,2,2024-10-31 02:51:10,Pending
1009,2024-08-14,East,Sports,1916.91,Kolkata,42,Basic,user3095@example.com,user3095,1916.91,4,2024-08-14 12:45:55,
1162,2024-09-05,West,Furniture,140.34,Mumbai,18,Basic,user3096@example.com,user3096,,5,2024-09-05 07:04:42,
1143,2024-05-07,West,Furniture,2140.55,Mumbai,36,Standard,user3097@example.com,user3097,2140.55,11,2024-05-07 22:15:29,Completed
1040,2024-10-25,West,Electronics,200.23,Jaipur,50,Basic,user3098@example.com,user3098,200.23,8,2024-10-25 06:23:13,Completed
1112,2024-09-01,West,Grocery,1412.4,Bengaluru,41,Basic,user3099@example.com,user3099,1412.4,8,2024-09-01 01:44:02,Completed
1094,2024-02-23,South,Furniture,2293.06,Pune,48,Standard,user3100@example.com,user3100,2293.06,1,2024-02-23 22:59:44,Completed
1148,2024-10-16,West,Sports,3102.07,Kolkata,28,Standard,user3101@example.com,user3101,3102.07,1,2024-10-16 05:26:10,Pending
1039,2024-04-16,North,Sports,2160.46,Delhi,59,Basic,user3102@example.com,user3102,2160.46,9,2024-04-16 16:24:21,Completed
1174,2024-10-04,North,Grocery,463.13,Hyderabad,19,Premium,user3103@example.com,user3103,463.13,3,2024-10-04 23:02:53,Pending
1124,2024-02-05,North,Sports,4836.68,Kolkata,58,Basic,user3104@example.com,user3104,4836.68,16,2024-02-05 22:07:36,Pending
1097,2024-12-25,South,Grocery,3054.41,Kolkata,38,Basic,user3105@example.com,user3105,3054.41,11,2024-12-25 08:50:59,Pending
1076,2024-06-11,North,Furniture,938.34,Jaipur,21,Basic,user3106@example.com,user3106,938.34,17,2024-06-11 15:22:00,Pending
1056,2024-09-08,West,Sports,838.83,Mumbai,25,Basic,user3107@example.com,user3107,838.83,4,2024-09-08 10:54:16,Pending
1028,2024-07-07,South,Clothing,1802.9,Pune,28,Basic,user3108@example.com,user3108,1802.9,11,2024-07-07 17:01:04,Completed
1134,2024-05-18,North,Clothing,3745.67,Jaipur,27,Standard,user3109@example.com,user3109,3745.67,1,2024-05-18 23:18:05,
1275,2024-02-01,West,Electronics,1675.61,Bengaluru,60,Standard,user3110@example.com,user3110,1675.61,6,2024-02-01 22:22:54,Pending
1261,2024-05-09,North,Furniture,1311.19,Pune,60,Standard,user3111@example.com,user3111,1311.19,1,2024-05-09 19:28:02,Pending
1195,2024-12-03,West,Electronics,2174.41,Jaipur,32,Basic,user3112@example.com,user3112,,8,2024-12-03 17:05:28,
1239,2024-07-19,West,Clothing,1295.3,Kolkata,23,Basic,user3113@example.com,user3113,1295.3,14,2024-07-19 13:47:06,Completed
1041,2024-12-18,West,Sports,4408.86,Bengaluru,48,Standard,user3114@example.com,user3114,,12,2024-12-18 14:22:48,Pending
1233,2024-08-11,South,Grocery,2436.98,Bengaluru,49,Premium,user3115@example.com,user3115,,6,2024-08-11 03:33:40,Completed
1283,2024-04-29,West,Clothing,1066.24,Pune,27,Premium,user3116@example.com,user3116,1066.24,6,2024-04-29 09:37:55,
1186,2024-11-14,East,Grocery,4770.99,Jaipur,21,Standard,user3117@example.com,user3117,4770.99,2,2024-11-14 15:34:14,Pending
1299,2024-05-17,South,Sports,3685.85,Kolkata,52,Premium,user3118@example.com,user3118,3685.85,6,2024-05-17 09:44:29,Pending
1207,2024-03-07,South,Electronics,3727.79,Pune,20,Premium,user3119@example.com,user3119,3727.79,2,2024-03-07 01:34:13,Completed
1206,2024-11-28,South,Furniture,2315.51,Jaipur,39,Standard,user3120@example.com,user3120,2315.51,4,2024-11-28 05:45:03,Pending
1063,2024-07-19,West,Grocery,3541.15,Pune,43,Basic,user3121@example.com,user3121,3541.15,7,2024-07-19 14:57:24,Pending
1027,2024-03-08,South,Sports,2466.47,Kolkata,21,Standard,user3122@example.com,user3122,2466.47,9,2024-03-08 11:15:55,Pending
1023,2024-10-08,North,Electronics,3082.03,Bengaluru,31,Standard,user3123@example.com,user3123,3082.03,4,2024-10-08 00:24:39,
1102,2024-11-21,West,Electronics,3216.62,Jaipur,52,Basic,user3124@example.com,user3124,3216.62,8,2024-11-21 09:57:07,
1288,2024-04-28,North,Grocery,356.79,Jaipur,59,Standard,user3125@example.com,user3125,356.79,20,2024-04-28 00:48:00,
1254,2024-01-20,East,Grocery,1896.17,Jaipur,36,Basic,user3126@example.com,user3126,1896.17,11,2024-01-20 12:17:36,
1283,2024-05-04,West,Furniture,2468.44,Mumbai,28,Basic,user3127@example.com,user3127,2468.44,7,2024-05-04 01:16:30,Completed
1024,2024-06-13,West,Sports,2749.82,Bengaluru,39,Basic,user3128@example.com,user3128,2749.82,17,2024-06-13 20:50:03,Completed
1277,2024-05-24,West,Grocery,841.57,Jaipur,18,Basic,user3129@example.com,user3129,841.57,6,2024-05-24 05:31:19,Completed
1189,2024-12-21,West,Clothing,4218.95,Mumbai,30,Basic,user3130@example.com,user3130,4218.95,3,2024-12-21 04:34:23,Pending
1283,2024-09-18,North,Electronics,3611.79,Kolkata,57,Standard,user3131@example.com,user3131,3611.79,9,2024-09-18 15:43:48,Completed
1262,2024-01-13,North,Electronics,679.52,Kolkata,18,Basic,user3132@example.com,user3132,679.52,9,2024-01-13 11:47:05,
1191,2024-02-04,East,Furniture,4020.98,Bengaluru,57,Premium,user3133@example.com,user3133,4020.98,19,2024-02-04 10:27:37,
1135,2024-08-17,East,Electronics,2858.39,Jaipur,29,Premium,user3134@example.com,user3134,2858.39,2,2024-08-17 07:32:29,Pending
1211,2024-04-11,South,Electronics,786.12,Kolkata,25,Premium,user3135@example.com,user3135,786.12,10,2024-04-11 13:51:02,
1044,2024-03-11,West,Sports,1148.05,Pune,36,Premium,user3136@example.com,user3136,1148.05,14,2024-03-11 20:20:34,Pending
1099,2024-02-13,North,Sports,4876.01,Bengaluru,53,Premium,user3137@example.com,user3137,4876.01,19,2024-02-13 21:19:57,Pending
1055,2024-05-30,West,Sports,2266.34,Bengaluru,44,Premium,user3138@example.com,user3138,2266.34,2,2024-05-30 12:44:14,Completed
1101,2024-01-05,East,Furniture,4074.04,Pune,58,Premium,user3139@example.com,user3139,4074.04,1,2024-01-05 08:09:51,Completed
1166,2024-01-14,East,Grocery,129.97,Kolkata,37,Premium,user3140@example.com,user3140,,14,2024-01-14 19:46:45,Pending
1219,2024-09-20,South,Furniture,1974.06,Bengaluru,38,Basic,user3141@example.com,user3141,1974.06,14,2024-09-20 09:29:02,Completed
1211,2024-09-14,South,Furniture,2673.08,Kolkata,51,Premium,user3142@example.com,user3142,2673.08,2,2024-09-14 00:22:13,
1235,2024-01-16,East,Clothing,2347.5,Hyderabad,47,Basic,user3143@example.com,user3143,,13,2024-01-16 02:38:51,Completed
1053,2024-01-02,South,Furniture,2048.64,Hyderabad,29,Standard,user3144@example.com,user3144,2048.64,14,2024-01-02 18:32:42,
1293,2024-07-17,South,Sports,3420.62,Delhi,49,Standard,user3145@example.com,user3145,3420.62,6,2024-07-17 00:00:24,Pending
1087,2024-10-05,North,Sports,4648.05,Kolkata,22,Standard,user3146@example.com,user3146,4648.05,10,2024-10-05 21:17:24,Completed
1233,2024-11-05,West,Electronics,2810.17,Jaipur,53,Standard,user3147@example.com,,2810.17,12,2024-11-05 14:00:13,
1132,2024-05-11,West,Clothing,4492.04,Delhi,34,Basic,user3148@example.com,user3148,4492.04,13,2024-05-11 16:29:35,
1234,2024-11-20,East,Electronics,1121.93,Pune,19,Basic,user3149@example.com,user3149,1121.93,14,2024-11-20 04:24:03,Pending
1028,2024-06-12,South,Clothing,1151.72,Bengaluru,53,Premium,user3150@example.com,user3150,,17,2024-06-12 20:38:56,Completed
1171,2024-12-27,East,Grocery,3688.02,Pune,49,Premium,user3151@example.com,user3151,3688.02,11,2024-12-27 07:28:06,Pending
1249,2024-10-03,South,Furniture,3586.31,Delhi,25,Basic,user3152@example.com,user3152,3586.31,5,2024-10-03 20:06:15,Pending
1246,2024-10-31,North,Furniture,1022.15,Pune,28,Basic,user3153@example.com,user3153,1022.15,12,2024-10-31 19:17:46,
1244,2024-07-28,North,Electronics,4611.86,Jaipur,43,Basic,user3154@example.com,user3154,4611.86,11,2024-07-28 13:08:02,Pending
1229,2024-05-30,West,Sports,3091.57,Hyderabad,38,Basic,user3155@example.com,user3155,3091.57,11,2024-05-30 13:24:08,
1153,2024-03-17,South,Grocery,2299.36,Pune,56,Premium,user3156@example.com,user3156,2299.36,14,2024-03-17 08:21:35,Pending
1138,2024-01-23,West,Clothing,4945.83,Delhi,51,Premium,user3157@example.com,user3157,4945.83,8,2024-01-23 13:42:01,
1208,2024-12-09,East,Sports,718.05,Pune,60,Standard,user3158@example.com,user3158,718.05,12,2024-12-09 17:33:13,
1129,2024-08-04,South,Furniture,2836.83,Mumbai,21,Premium,user3159@example.com,user3159,2836.83,9,2024-08-04 20:32:47,
1283,2024-01-27,East,Grocery,3276.52,Jaipur,55,Premium,user3160@example.com,user3160,,12,2024-01-27 17:58:19,Completed
1204,2024-01-17,East,Grocery,2092.32,Bengaluru,58,Premium,user3161@example.com,user3161,2092.32,10,2024-01-17 01:46:04,
1018,2024-10-17,West,Grocery,1991.53,Pune,38,Basic,user3162@example.com,user3162,1991.53,8,2024-10-17 02:00:03,Completed
1027,2024-02-19,North,Grocery,694.95,Bengaluru,37,Standard,user3163@example.com,user3163,694.95,1,2024-02-19 15:56:33,
1161,2024-04-02,South,Furniture,329.67,Delhi,28,Premium,user3164@example.com,user3164,329.67,13,2024-04-02 22:08:21,
1054,2024-01-24,South,Electronics,4329.43,Mumbai,31,Standard,,user3165,4329.43,5,2024-01-24 23:28:03,Pending
1017,2024-01-12,East,Grocery,4970.04,Jaipur,33,Basic,user3166@example.com,user3166,4970.04,14,2024-01-12 13:17:11,Pending
1071,2024-08-08,North,Electronics,4244.47,Jaipur,49,Basic,user3167@example.com,user3167,4244.47,3,2024-08-08 21:43:58,Pending
1007,2024-03-21,North,Furniture,3599.39,Pune,52,Standard,user3168@example.com,user3168,3599.39,18,2024-03-21 16:23:44,Pending
1162,2024-10-15,North,Electronics,3381.87,Delhi,51,Standard,user3169@example.com,user3169,3381.87,8,2024-10-15 23:11:03,Completed
1050,2024-07-23,West,Furniture,3154.53,Pune,49,Basic,user3170@example.com,user3170,3154.53,10,2024-07-23 08:46:14,Completed
1116,2024-03-15,North,Grocery,2650.24,Bengaluru,59,Standard,user3171@example.com,user3171,2650.24,10,2024-03-15 18:44:19,Pending
1232,2024-03-07,South,Clothing,4571.88,Kolkata,50,Premium,user3172@example.com,user3172,4571.88,19,2024-03-07 08:40:40,Completed
1209,2024-08-18,West,Electronics,209.35,Pune,36,Basic,user3173@example.com,user3173,209.35,6,2024-08-18 20:57:50,
1291,2024-05-06,North,Furniture,649.45,Bengaluru,40,Standard,user3174@example.com,user3174,649.45,2,2024-05-06 02:24:40,Completed
1145,2024-09-21,North,Clothing,2374.38,Mumbai,41,Standard,user3175@example.com,user3175,2374.38,12,2024-09-21 18:04:00,Pending
1179,2024-02-29,East,Clothing,1062.65,Mumbai,47,Standard,user3176@example.com,,1062.65,14,2024-02-29 20:09:49,
1110,2024-02-06,North,Sports,3259.92,Bengaluru,52,Standard,user3177@example.com,user3177,3259.92,11,2024-02-06 23:15:37,
1010,2024-08-29,West,Furniture,2639.08,Mumbai,22,Premium,user3178@example.com,user3178,,4,2024-08-29 06:44:46,
1261,2024-02-10,South,Sports,2550.84,Bengaluru,58,Basic,user3179@example.com,user3179,2550.84,1,2024-02-10 10:16:16,Pending
1012,2024-11-14,West,Grocery,4666.58,Delhi,29,Basic,user3180@example.com,user3180,4666.58,7,2024-11-14 11:41:46,Completed
1218,2024-06-20,South,Sports,2650.12,Bengaluru,20,Basic,user3181@example.com,user3181,2650.12,8,2024-06-20 14:09:00,Pending
1264,2024-09-12,East,Furniture,3120.57,Kolkata,30,Basic,user3182@example.com,user3182,3120.57,17,2024-09-12 15:42:21,Pending
1185,2024-05-21,East,Sports,4576.68,Hyderabad,54,Premium,user3183@example.com,user3183,4576.68,5,2024-05-21 08:06:55,
